ID,TOKEN_ID,SENTENCE_CLEAN,TOKEN,ANNOTATION_FINAL,MET_TYPE
3355,44,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",mehr,Non-MRW,Non-MRW
3355,45,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",dem,Non-MRW,Non-MRW
3355,46,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",Boden,Non-MRW,Non-MRW
3355,47,"Das Logierhaus selbst war ein ziemlich fragwürdiger Aufenthalt – eine zweistöckige alte Baracke mit giebelartigem Aufbau stand es am Abhang unweit des Meerufers und hatte infolge irgendwelcher Terraineigentümlichkeiten die Gewohnheit, von Jahr zu Jahr tiefer einzusinken, so dass die Fenster des Erdgeschosses sich immer mehr dem Boden näherten.",näherten,MRW,indirect
3355,0,"Aber es bildete sich eine Gasse, durch die hindurch die drei in ruhigere Straßen und zum Haus der verwitweten Frau von Ottersleben gelangen konnten.",Aber,Non-MRW,Non-MRW
3355,1,"Aber es bildete sich eine Gasse, durch die hindurch die drei in ruhigere Straßen und zum Haus der verwitweten Frau von Ottersleben gelangen konnten.",es,Non-MRW,Non-MRW
3402,2,"Aber es bildete sich eine Gasse, durch die hindurch die drei in ruhigere Straßen und zum Haus der verwitweten Frau von Ottersleben gelangen konnten.",bildete,MRW,indirect
3402,3,"Aber es bildete sich eine Gasse, durch die hindurch die drei in ruhigere Straßen und zum Haus der verwitweten Frau von Ottersleben gelangen konnten.",sich,MWE,MWE
3402,4,"Aber es bildete sich eine Gasse, durch die hindurch die drei in ruhigere Straßen und zum Haus der verwitweten Frau von Ottersleben gelangen konnten.",eine,Non-MRW,Non-MRW
3402,5,"Aber es bildete sich eine Gasse, durch die hindurch die drei in ruhigere Straßen und zum Haus der verwitweten Frau von Ottersleben gelangen konnten.",Gasse,WIDLII,WIDLII
3402,6,"Aber es bildete sich eine Gasse, durch die hindurch die drei in ruhigere Straßen und zum Haus der verwitweten Frau von Ottersleben gelangen konnten.",durch,Non-MRW,Non-MRW
3402,7,"Aber es bildete sich eine Gasse, durch die hindurch die drei in ruhigere Straßen und zum Haus der verwitweten Frau von Ottersleben gelangen konnten.",die,Non-MRW,Non-MRW
3402,8,"Aber es bildete sich eine Gasse, durch die hindurch die drei in ruhigere Straßen und zum Haus der verwitweten Frau von Ottersleben gelangen konnten.",hindurch,Non-MRW,Non-MRW
3402,9,"Aber es bildete sich eine Gasse, durch die hindurch die drei in ruhigere Straßen und zum Haus der verwitweten Frau von Ottersleben gelangen konnten.",die,Non-MRW,Non-MRW
3402,10,"Aber es bildete sich eine Gasse, durch die hindurch die drei in ruhigere Straßen und zum Haus der verwitweten Frau von Ottersleben gelangen konnten.",drei,Non-MRW,Non-MRW
3402,11,"Aber es bildete sich eine Gasse, durch die hindurch die drei in ruhigere Straßen und zum Haus der verwitweten Frau von Ottersleben gelangen konnten.",in,Non-MRW,Non-MRW
3402,12,"Aber es bildete sich eine Gasse, durch die hindurch die drei in ruhigere Straßen und zum Haus der verwitweten Frau von Ottersleben gelangen konnten.",ruhigere,MRW,indirect
3402,13,"Aber es bildete sich eine Gasse, durch die hindurch die drei in ruhigere Straßen und zum Haus der verwitweten Frau von Ottersleben gelangen konnten.",Straßen,Non-MRW,Non-MRW
3402,14,"Aber es bildete sich eine Gasse, durch die hindurch die drei in ruhigere Straßen und zum Haus der verwitweten Frau von Ottersleben gelangen konnten.",und,Non-MRW,Non-MRW
3402,15,"Aber es bildete sich eine Gasse, durch die hindurch die drei in ruhigere Straßen und zum Haus der verwitweten Frau von Ottersleben gelangen konnten.",zum,Non-MRW,Non-MRW
3402,16,"Aber es bildete sich eine Gasse, durch die hindurch die drei in ruhigere Straßen und zum Haus der verwitweten Frau von Ottersleben gelangen konnten.",Haus,Non-MRW,Non-MRW
3402,17,"Aber es bildete sich eine Gasse, durch die hindurch die drei in ruhigere Straßen und zum Haus der verwitweten Frau von Ottersleben gelangen konnten.",der,Non-MRW,Non-MRW
3402,18,"Aber es bildete sich eine Gasse, durch die hindurch die drei in ruhigere Straßen und zum Haus der verwitweten Frau von Ottersleben gelangen konnten.",verwitweten,Non-MRW,Non-MRW
3402,19,"Aber es bildete sich eine Gasse, durch die hindurch die drei in ruhigere Straßen und zum Haus der verwitweten Frau von Ottersleben gelangen konnten.",Frau,Non-MRW,Non-MRW
3402,20,"Aber es bildete sich eine Gasse, durch die hindurch die drei in ruhigere Straßen und zum Haus der verwitweten Frau von Ottersleben gelangen konnten.",von,MWE,MWE
3402,21,"Aber es bildete sich eine Gasse, durch die hindurch die drei in ruhigere Straßen und zum Haus der verwitweten Frau von Ottersleben gelangen konnten.",Ottersleben,MWE,MWE
3402,22,"Aber es bildete sich eine Gasse, durch die hindurch die drei in ruhigere Straßen und zum Haus der verwitweten Frau von Ottersleben gelangen konnten.",gelangen,Non-MRW,Non-MRW
3402,23,"Aber es bildete sich eine Gasse, durch die hindurch die drei in ruhigere Straßen und zum Haus der verwitweten Frau von Ottersleben gelangen konnten.",konnten,Non-MRW,Non-MRW
3402,0,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",Haus,Non-MRW,Non-MRW
3402,1,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",Twieflingen,MWE,MWE
3436,2,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",an,Non-MRW,Non-MRW
3436,3,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",der,Non-MRW,Non-MRW
3436,4,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",Straße,Non-MRW,Non-MRW
3436,5,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",zwischen,Non-MRW,Non-MRW
3436,6,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",Braunschweig,Non-MRW,Non-MRW
3436,7,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",und,Non-MRW,Non-MRW
3436,8,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",Magdeburg,Non-MRW,Non-MRW
3436,9,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",gelegen,MRW,indirect
3436,10,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",war,Non-MRW,Non-MRW
3436,11,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",ursprünglich,Non-MRW,Non-MRW
3436,12,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",eine,Non-MRW,Non-MRW
3436,13,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",lüneburgische,Non-MRW,Non-MRW
3436,14,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",Enklave,Non-MRW,Non-MRW
3436,15,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",im,Non-MRW,Non-MRW
3436,16,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",Wolfenbütteler,Non-MRW,Non-MRW
3436,17,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",Gebiet,Non-MRW,Non-MRW
3436,18,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",aber,Non-MRW,Non-MRW
3436,19,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",bei,MRW,indirect
3436,20,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",der,Non-MRW,Non-MRW
3436,21,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",Entfernung,Non-MRW,Non-MRW
3436,22,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",des,Non-MRW,Non-MRW
3436,23,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",Landesherrn,Non-MRW,Non-MRW
3436,24,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",war,Non-MRW,Non-MRW
3436,25,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",es,Non-MRW,Non-MRW
3436,26,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",längst,Non-MRW,Non-MRW
3436,27,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",zu,MRW,indirect
3436,28,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",einem,Non-MRW,Non-MRW
3436,29,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",Zufluchtsort,Non-MRW,Non-MRW
3436,30,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",ritterlichen,Non-MRW,Non-MRW
3436,31,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",Raubgesindels,Non-MRW,Non-MRW
3436,32,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",geworden,Non-MRW,Non-MRW
3436,33,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",welches,Non-MRW,Non-MRW
3436,34,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",auf,MRW,indirect
3436,35,"Haus Twieflingen, an der Straße zwischen Braunschweig und Magdeburg gelegen, war ursprünglich eine lüneburgische Enklave im Wolfenbütteler Gebiet, aber bei der Entfernung des Landesherrn war es längst zu einem Zufluchtsort ritterlichen Raubgesindels geworden, welches auf der belebten Handelsstraße fette Weide fand.",der,Non-MRW,Non-MRW
