SENTENCE_ID,TOKEN_ID,SENTENCE_CLEAN,TOKEN,ANNOTATION_FINAL,MET_TYPE
W_652,16,"Cartagena ist berühmt für seine gut erhaltene koloniale Architektur, befestigten Stadtmauern, historischen Gassen und pulsierenden Straßen.",Straßen,Non-MRW,Non-MRW
W_652,1,"Slope Point: Der südlichste Punkt der Südinsel, auf dem Gelände einer Schaffarm.",Slope,Non-MRW,Non-MRW
W_408,2,"Slope Point: Der südlichste Punkt der Südinsel, auf dem Gelände einer Schaffarm.",Point,MWE,MWE
W_408,3,"Slope Point: Der südlichste Punkt der Südinsel, auf dem Gelände einer Schaffarm.",Der,Non-MRW,Non-MRW
W_408,4,"Slope Point: Der südlichste Punkt der Südinsel, auf dem Gelände einer Schaffarm.",südlichste,Non-MRW,Non-MRW
W_408,5,"Slope Point: Der südlichste Punkt der Südinsel, auf dem Gelände einer Schaffarm.",Punkt,MRW,indirect
W_408,6,"Slope Point: Der südlichste Punkt der Südinsel, auf dem Gelände einer Schaffarm.",der,Non-MRW,Non-MRW
W_408,7,"Slope Point: Der südlichste Punkt der Südinsel, auf dem Gelände einer Schaffarm.",Südinsel,Non-MRW,Non-MRW
W_408,8,"Slope Point: Der südlichste Punkt der Südinsel, auf dem Gelände einer Schaffarm.",auf,WIDLII,WIDLII
W_408,9,"Slope Point: Der südlichste Punkt der Südinsel, auf dem Gelände einer Schaffarm.",dem,Non-MRW,Non-MRW
W_408,10,"Slope Point: Der südlichste Punkt der Südinsel, auf dem Gelände einer Schaffarm.",Gelände,Non-MRW,Non-MRW
W_408,11,"Slope Point: Der südlichste Punkt der Südinsel, auf dem Gelände einer Schaffarm.",einer,Non-MRW,Non-MRW
W_408,12,"Slope Point: Der südlichste Punkt der Südinsel, auf dem Gelände einer Schaffarm.",Schaffarm,Non-MRW,Non-MRW
W_408,1,"Der Ort verfügt über Duschen, Umkleideräume und einen schönen Rastplatz mit Bänken.",Der,Non-MRW,Non-MRW
W_443,2,"Der Ort verfügt über Duschen, Umkleideräume und einen schönen Rastplatz mit Bänken.",Ort,Non-MRW,Non-MRW
W_443,3,"Der Ort verfügt über Duschen, Umkleideräume und einen schönen Rastplatz mit Bänken.",verfügt,Non-MRW,Non-MRW
W_443,4,"Der Ort verfügt über Duschen, Umkleideräume und einen schönen Rastplatz mit Bänken.",über,MRW,indirect
W_443,5,"Der Ort verfügt über Duschen, Umkleideräume und einen schönen Rastplatz mit Bänken.",Duschen,Non-MRW,Non-MRW
W_443,6,"Der Ort verfügt über Duschen, Umkleideräume und einen schönen Rastplatz mit Bänken.",Umkleideräume,Non-MRW,Non-MRW
W_443,7,"Der Ort verfügt über Duschen, Umkleideräume und einen schönen Rastplatz mit Bänken.",und,Non-MRW,Non-MRW
W_443,8,"Der Ort verfügt über Duschen, Umkleideräume und einen schönen Rastplatz mit Bänken.",einen,Non-MRW,Non-MRW
W_443,9,"Der Ort verfügt über Duschen, Umkleideräume und einen schönen Rastplatz mit Bänken.",schönen,Non-MRW,Non-MRW
W_443,10,"Der Ort verfügt über Duschen, Umkleideräume und einen schönen Rastplatz mit Bänken.",Rastplatz,Non-MRW,Non-MRW
W_443,11,"Der Ort verfügt über Duschen, Umkleideräume und einen schönen Rastplatz mit Bänken.",mit,Non-MRW,Non-MRW
W_443,12,"Der Ort verfügt über Duschen, Umkleideräume und einen schönen Rastplatz mit Bänken.",Bänken,Non-MRW,Non-MRW
W_443,1,Kleinere Waschsalons sind in der Altstadt in Seitenstraßen. .,Kleinere,Non-MRW,Non-MRW
W_237,2,Kleinere Waschsalons sind in der Altstadt in Seitenstraßen. .,Waschsalons,Non-MRW,Non-MRW
W_237,3,Kleinere Waschsalons sind in der Altstadt in Seitenstraßen. .,sind,Non-MRW,Non-MRW
W_237,4,Kleinere Waschsalons sind in der Altstadt in Seitenstraßen. .,in,Non-MRW,Non-MRW
W_237,5,Kleinere Waschsalons sind in der Altstadt in Seitenstraßen. .,der,Non-MRW,Non-MRW
W_237,6,Kleinere Waschsalons sind in der Altstadt in Seitenstraßen. .,Altstadt,Non-MRW,Non-MRW
W_237,7,Kleinere Waschsalons sind in der Altstadt in Seitenstraßen. .,in,MRW,indirect
W_237,8,Kleinere Waschsalons sind in der Altstadt in Seitenstraßen. .,Seitenstraßen,Non-MRW,Non-MRW
W_237,1,Inzwischen sind genügend Banken in der Stadt vertreten und es stehen auch reichlich Geldautomaten zur Verfügung.,Inzwischen,Non-MRW,Non-MRW
W_590,2,Inzwischen sind genügend Banken in der Stadt vertreten und es stehen auch reichlich Geldautomaten zur Verfügung.,sind,Non-MRW,Non-MRW
W_590,3,Inzwischen sind genügend Banken in der Stadt vertreten und es stehen auch reichlich Geldautomaten zur Verfügung.,genügend,Non-MRW,Non-MRW
W_590,4,Inzwischen sind genügend Banken in der Stadt vertreten und es stehen auch reichlich Geldautomaten zur Verfügung.,Banken,Non-MRW,Non-MRW
W_590,5,Inzwischen sind genügend Banken in der Stadt vertreten und es stehen auch reichlich Geldautomaten zur Verfügung.,in,MRW,indirect
W_590,6,Inzwischen sind genügend Banken in der Stadt vertreten und es stehen auch reichlich Geldautomaten zur Verfügung.,der,Non-MRW,Non-MRW
W_590,7,Inzwischen sind genügend Banken in der Stadt vertreten und es stehen auch reichlich Geldautomaten zur Verfügung.,Stadt,Non-MRW,Non-MRW
W_590,8,Inzwischen sind genügend Banken in der Stadt vertreten und es stehen auch reichlich Geldautomaten zur Verfügung.,vertreten,Non-MRW,Non-MRW
W_590,9,Inzwischen sind genügend Banken in der Stadt vertreten und es stehen auch reichlich Geldautomaten zur Verfügung.,und,Non-MRW,Non-MRW
W_590,10,Inzwischen sind genügend Banken in der Stadt vertreten und es stehen auch reichlich Geldautomaten zur Verfügung.,es,Non-MRW,Non-MRW
W_590,11,Inzwischen sind genügend Banken in der Stadt vertreten und es stehen auch reichlich Geldautomaten zur Verfügung.,stehen,Non-MRW,Non-MRW
W_590,12,Inzwischen sind genügend Banken in der Stadt vertreten und es stehen auch reichlich Geldautomaten zur Verfügung.,auch,Non-MRW,Non-MRW
W_590,13,Inzwischen sind genügend Banken in der Stadt vertreten und es stehen auch reichlich Geldautomaten zur Verfügung.,reichlich,Non-MRW,Non-MRW
W_590,14,Inzwischen sind genügend Banken in der Stadt vertreten und es stehen auch reichlich Geldautomaten zur Verfügung.,Geldautomaten,Non-MRW,Non-MRW
W_590,15,Inzwischen sind genügend Banken in der Stadt vertreten und es stehen auch reichlich Geldautomaten zur Verfügung.,zur,Non-MRW,Non-MRW
W_590,16,Inzwischen sind genügend Banken in der Stadt vertreten und es stehen auch reichlich Geldautomaten zur Verfügung.,Verfügung,Non-MRW,Non-MRW
W_590,1,"Die Waldkarpaten sind seit dem Zweiten Weltkrieg so gut wie unbewohnt, und im Nationalpark leben noch Bären, Wölfe und Luchse.",Die,Non-MRW,Non-MRW
W_762,2,"Die Waldkarpaten sind seit dem Zweiten Weltkrieg so gut wie unbewohnt, und im Nationalpark leben noch Bären, Wölfe und Luchse.",Waldkarpaten,Non-MRW,Non-MRW
W_762,3,"Die Waldkarpaten sind seit dem Zweiten Weltkrieg so gut wie unbewohnt, und im Nationalpark leben noch Bären, Wölfe und Luchse.",sind,Non-MRW,Non-MRW
W_762,4,"Die Waldkarpaten sind seit dem Zweiten Weltkrieg so gut wie unbewohnt, und im Nationalpark leben noch Bären, Wölfe und Luchse.",seit,Non-MRW,Non-MRW
W_762,5,"Die Waldkarpaten sind seit dem Zweiten Weltkrieg so gut wie unbewohnt, und im Nationalpark leben noch Bären, Wölfe und Luchse.",dem,Non-MRW,Non-MRW
W_762,6,"Die Waldkarpaten sind seit dem Zweiten Weltkrieg so gut wie unbewohnt, und im Nationalpark leben noch Bären, Wölfe und Luchse.",Zweiten,Non-MRW,Non-MRW
W_762,7,"Die Waldkarpaten sind seit dem Zweiten Weltkrieg so gut wie unbewohnt, und im Nationalpark leben noch Bären, Wölfe und Luchse.",Weltkrieg,MWE,MWE
W_762,8,"Die Waldkarpaten sind seit dem Zweiten Weltkrieg so gut wie unbewohnt, und im Nationalpark leben noch Bären, Wölfe und Luchse.",so,Non-MRW,Non-MRW
W_762,9,"Die Waldkarpaten sind seit dem Zweiten Weltkrieg so gut wie unbewohnt, und im Nationalpark leben noch Bären, Wölfe und Luchse.",gut,Non-MRW,Non-MRW
W_762,10,"Die Waldkarpaten sind seit dem Zweiten Weltkrieg so gut wie unbewohnt, und im Nationalpark leben noch Bären, Wölfe und Luchse.",wie,Non-MRW,Non-MRW
W_762,11,"Die Waldkarpaten sind seit dem Zweiten Weltkrieg so gut wie unbewohnt, und im Nationalpark leben noch Bären, Wölfe und Luchse.",unbewohnt,Non-MRW,Non-MRW
W_762,12,"Die Waldkarpaten sind seit dem Zweiten Weltkrieg so gut wie unbewohnt, und im Nationalpark leben noch Bären, Wölfe und Luchse.",und,Non-MRW,Non-MRW
W_762,13,"Die Waldkarpaten sind seit dem Zweiten Weltkrieg so gut wie unbewohnt, und im Nationalpark leben noch Bären, Wölfe und Luchse.",im,Non-MRW,Non-MRW
W_762,14,"Die Waldkarpaten sind seit dem Zweiten Weltkrieg so gut wie unbewohnt, und im Nationalpark leben noch Bären, Wölfe und Luchse.",Nationalpark,Non-MRW,Non-MRW
W_762,15,"Die Waldkarpaten sind seit dem Zweiten Weltkrieg so gut wie unbewohnt, und im Nationalpark leben noch Bären, Wölfe und Luchse.",leben,Non-MRW,Non-MRW
W_762,16,"Die Waldkarpaten sind seit dem Zweiten Weltkrieg so gut wie unbewohnt, und im Nationalpark leben noch Bären, Wölfe und Luchse.",noch,Non-MRW,Non-MRW
W_762,17,"Die Waldkarpaten sind seit dem Zweiten Weltkrieg so gut wie unbewohnt, und im Nationalpark leben noch Bären, Wölfe und Luchse.",Bären,Non-MRW,Non-MRW
W_762,18,"Die Waldkarpaten sind seit dem Zweiten Weltkrieg so gut wie unbewohnt, und im Nationalpark leben noch Bären, Wölfe und Luchse.",Wölfe,Non-MRW,Non-MRW
W_762,19,"Die Waldkarpaten sind seit dem Zweiten Weltkrieg so gut wie unbewohnt, und im Nationalpark leben noch Bären, Wölfe und Luchse.",und,Non-MRW,Non-MRW
W_762,20,"Die Waldkarpaten sind seit dem Zweiten Weltkrieg so gut wie unbewohnt, und im Nationalpark leben noch Bären, Wölfe und Luchse.",Luchse,Non-MRW,Non-MRW
W_762,1,"Im Nordwesten befindet sich die Sierra de las Quijadas, heute ein Nationalpark. .",Im,MRW,indirect
W_661,2,"Im Nordwesten befindet sich die Sierra de las Quijadas, heute ein Nationalpark. .",Nordwesten,Non-MRW,Non-MRW
W_661,3,"Im Nordwesten befindet sich die Sierra de las Quijadas, heute ein Nationalpark. .",befindet,Non-MRW,Non-MRW
W_661,4,"Im Nordwesten befindet sich die Sierra de las Quijadas, heute ein Nationalpark. .",sich,MWE,MWE
W_661,5,"Im Nordwesten befindet sich die Sierra de las Quijadas, heute ein Nationalpark. .",die,Non-MRW,Non-MRW
W_661,6,"Im Nordwesten befindet sich die Sierra de las Quijadas, heute ein Nationalpark. .",Sierra,Non-MRW,Non-MRW
W_661,7,"Im Nordwesten befindet sich die Sierra de las Quijadas, heute ein Nationalpark. .",de,MWE,MWE
W_661,8,"Im Nordwesten befindet sich die Sierra de las Quijadas, heute ein Nationalpark. .",las,MWE,MWE
W_661,9,"Im Nordwesten befindet sich die Sierra de las Quijadas, heute ein Nationalpark. .",Quijadas,MWE,MWE
W_661,10,"Im Nordwesten befindet sich die Sierra de las Quijadas, heute ein Nationalpark. .",heute,WIDLII,WIDLII
W_661,11,"Im Nordwesten befindet sich die Sierra de las Quijadas, heute ein Nationalpark. .",ein,Non-MRW,Non-MRW
W_661,12,"Im Nordwesten befindet sich die Sierra de las Quijadas, heute ein Nationalpark. .",Nationalpark,Non-MRW,Non-MRW
W_661,1,Rund um den Park liegen die Gebäude des Hauptcampus der New York University.,Rund,MRW,indirect
W_413,2,Rund um den Park liegen die Gebäude des Hauptcampus der New York University.,um,Non-MRW,Non-MRW
W_413,3,Rund um den Park liegen die Gebäude des Hauptcampus der New York University.,den,Non-MRW,Non-MRW
W_413,4,Rund um den Park liegen die Gebäude des Hauptcampus der New York University.,Park,Non-MRW,Non-MRW
W_413,5,Rund um den Park liegen die Gebäude des Hauptcampus der New York University.,liegen,MRW,indirect
W_413,6,Rund um den Park liegen die Gebäude des Hauptcampus der New York University.,die,Non-MRW,Non-MRW
W_413,7,Rund um den Park liegen die Gebäude des Hauptcampus der New York University.,Gebäude,Non-MRW,Non-MRW
W_413,8,Rund um den Park liegen die Gebäude des Hauptcampus der New York University.,des,Non-MRW,Non-MRW
W_413,9,Rund um den Park liegen die Gebäude des Hauptcampus der New York University.,Hauptcampus,Non-MRW,Non-MRW
W_413,10,Rund um den Park liegen die Gebäude des Hauptcampus der New York University.,der,Non-MRW,Non-MRW
W_413,11,Rund um den Park liegen die Gebäude des Hauptcampus der New York University.,New,Non-MRW,Non-MRW
W_413,12,Rund um den Park liegen die Gebäude des Hauptcampus der New York University.,York,MWE,MWE
W_413,13,Rund um den Park liegen die Gebäude des Hauptcampus der New York University.,University,MWE,MWE
W_413,1,"In der Innenstadt von Puerto de la Cruz gibt es, wie in allen Touristenzentren, eine Vielzahl von Geschäften und Boutiquen.",In,MRW,indirect
W_787,2,"In der Innenstadt von Puerto de la Cruz gibt es, wie in allen Touristenzentren, eine Vielzahl von Geschäften und Boutiquen.",der,Non-MRW,Non-MRW
W_787,3,"In der Innenstadt von Puerto de la Cruz gibt es, wie in allen Touristenzentren, eine Vielzahl von Geschäften und Boutiquen.",Innenstadt,Non-MRW,Non-MRW
W_787,4,"In der Innenstadt von Puerto de la Cruz gibt es, wie in allen Touristenzentren, eine Vielzahl von Geschäften und Boutiquen.",von,Non-MRW,Non-MRW
W_787,5,"In der Innenstadt von Puerto de la Cruz gibt es, wie in allen Touristenzentren, eine Vielzahl von Geschäften und Boutiquen.",Puerto,Non-MRW,Non-MRW
W_787,6,"In der Innenstadt von Puerto de la Cruz gibt es, wie in allen Touristenzentren, eine Vielzahl von Geschäften und Boutiquen.",de,MWE,MWE
W_787,7,"In der Innenstadt von Puerto de la Cruz gibt es, wie in allen Touristenzentren, eine Vielzahl von Geschäften und Boutiquen.",la,MWE,MWE
W_787,8,"In der Innenstadt von Puerto de la Cruz gibt es, wie in allen Touristenzentren, eine Vielzahl von Geschäften und Boutiquen.",Cruz,MWE,MWE
W_787,9,"In der Innenstadt von Puerto de la Cruz gibt es, wie in allen Touristenzentren, eine Vielzahl von Geschäften und Boutiquen.",gibt,Non-MRW,Non-MRW
W_787,10,"In der Innenstadt von Puerto de la Cruz gibt es, wie in allen Touristenzentren, eine Vielzahl von Geschäften und Boutiquen.",es,Non-MRW,Non-MRW
W_787,11,"In der Innenstadt von Puerto de la Cruz gibt es, wie in allen Touristenzentren, eine Vielzahl von Geschäften und Boutiquen.",wie,Non-MRW,Non-MRW
W_787,12,"In der Innenstadt von Puerto de la Cruz gibt es, wie in allen Touristenzentren, eine Vielzahl von Geschäften und Boutiquen.",in,MRW,indirect
W_787,13,"In der Innenstadt von Puerto de la Cruz gibt es, wie in allen Touristenzentren, eine Vielzahl von Geschäften und Boutiquen.",allen,Non-MRW,Non-MRW
W_787,14,"In der Innenstadt von Puerto de la Cruz gibt es, wie in allen Touristenzentren, eine Vielzahl von Geschäften und Boutiquen.",Touristenzentren,Non-MRW,Non-MRW
W_787,15,"In der Innenstadt von Puerto de la Cruz gibt es, wie in allen Touristenzentren, eine Vielzahl von Geschäften und Boutiquen.",eine,Non-MRW,Non-MRW
W_787,16,"In der Innenstadt von Puerto de la Cruz gibt es, wie in allen Touristenzentren, eine Vielzahl von Geschäften und Boutiquen.",Vielzahl,Non-MRW,Non-MRW
W_787,17,"In der Innenstadt von Puerto de la Cruz gibt es, wie in allen Touristenzentren, eine Vielzahl von Geschäften und Boutiquen.",von,MRW,indirect
W_787,18,"In der Innenstadt von Puerto de la Cruz gibt es, wie in allen Touristenzentren, eine Vielzahl von Geschäften und Boutiquen.",Geschäften,Non-MRW,Non-MRW
W_787,19,"In der Innenstadt von Puerto de la Cruz gibt es, wie in allen Touristenzentren, eine Vielzahl von Geschäften und Boutiquen.",und,Non-MRW,Non-MRW
W_787,20,"In der Innenstadt von Puerto de la Cruz gibt es, wie in allen Touristenzentren, eine Vielzahl von Geschäften und Boutiquen.",Boutiquen,Non-MRW,Non-MRW
W_787,1,"Die Orientierung auf der Insel ist etwas ungewöhnlich, da es keine Straßennamen gibt.",Die,Non-MRW,Non-MRW
W_541,2,"Die Orientierung auf der Insel ist etwas ungewöhnlich, da es keine Straßennamen gibt.",Orientierung,Non-MRW,Non-MRW
W_541,3,"Die Orientierung auf der Insel ist etwas ungewöhnlich, da es keine Straßennamen gibt.",auf,Non-MRW,Non-MRW
W_541,4,"Die Orientierung auf der Insel ist etwas ungewöhnlich, da es keine Straßennamen gibt.",der,Non-MRW,Non-MRW
W_541,5,"Die Orientierung auf der Insel ist etwas ungewöhnlich, da es keine Straßennamen gibt.",Insel,Non-MRW,Non-MRW
W_541,6,"Die Orientierung auf der Insel ist etwas ungewöhnlich, da es keine Straßennamen gibt.",ist,Non-MRW,Non-MRW
W_541,7,"Die Orientierung auf der Insel ist etwas ungewöhnlich, da es keine Straßennamen gibt.",etwas,Non-MRW,Non-MRW
W_541,8,"Die Orientierung auf der Insel ist etwas ungewöhnlich, da es keine Straßennamen gibt.",ungewöhnlich,Non-MRW,Non-MRW
W_541,9,"Die Orientierung auf der Insel ist etwas ungewöhnlich, da es keine Straßennamen gibt.",da,Non-MRW,Non-MRW
W_541,10,"Die Orientierung auf der Insel ist etwas ungewöhnlich, da es keine Straßennamen gibt.",es,Non-MRW,Non-MRW
W_541,11,"Die Orientierung auf der Insel ist etwas ungewöhnlich, da es keine Straßennamen gibt.",keine,Non-MRW,Non-MRW
W_541,12,"Die Orientierung auf der Insel ist etwas ungewöhnlich, da es keine Straßennamen gibt.",Straßennamen,Non-MRW,Non-MRW
W_541,13,"Die Orientierung auf der Insel ist etwas ungewöhnlich, da es keine Straßennamen gibt.",gibt,Non-MRW,Non-MRW
W_541,1,Auf Leros gibt es einen kleinen Flughafen für Inlandsflüge.,Auf,Non-MRW,Non-MRW
W_560,2,Auf Leros gibt es einen kleinen Flughafen für Inlandsflüge.,Leros,Non-MRW,Non-MRW
W_560,3,Auf Leros gibt es einen kleinen Flughafen für Inlandsflüge.,gibt,Non-MRW,Non-MRW
W_560,4,Auf Leros gibt es einen kleinen Flughafen für Inlandsflüge.,es,Non-MRW,Non-MRW
W_560,5,Auf Leros gibt es einen kleinen Flughafen für Inlandsflüge.,einen,Non-MRW,Non-MRW
W_560,6,Auf Leros gibt es einen kleinen Flughafen für Inlandsflüge.,kleinen,Non-MRW,Non-MRW
W_560,7,Auf Leros gibt es einen kleinen Flughafen für Inlandsflüge.,Flughafen,Non-MRW,Non-MRW
W_560,8,Auf Leros gibt es einen kleinen Flughafen für Inlandsflüge.,für,Non-MRW,Non-MRW
W_560,9,Auf Leros gibt es einen kleinen Flughafen für Inlandsflüge.,Inlandsflüge,Non-MRW,Non-MRW
W_560,1,"Schillings Hafenamt: Das reetgedeckte Haus, ehemals das offizielle Hafenamt von Kloster, steht mitten im Hafen von Kloster. .",Schillings,Non-MRW,Non-MRW
W_353,2,"Schillings Hafenamt: Das reetgedeckte Haus, ehemals das offizielle Hafenamt von Kloster, steht mitten im Hafen von Kloster. .",Hafenamt,MWE,MWE
W_353,3,"Schillings Hafenamt: Das reetgedeckte Haus, ehemals das offizielle Hafenamt von Kloster, steht mitten im Hafen von Kloster. .",Das,Non-MRW,Non-MRW
W_353,4,"Schillings Hafenamt: Das reetgedeckte Haus, ehemals das offizielle Hafenamt von Kloster, steht mitten im Hafen von Kloster. .",reetgedeckte,Non-MRW,Non-MRW
W_353,5,"Schillings Hafenamt: Das reetgedeckte Haus, ehemals das offizielle Hafenamt von Kloster, steht mitten im Hafen von Kloster. .",Haus,Non-MRW,Non-MRW
W_353,6,"Schillings Hafenamt: Das reetgedeckte Haus, ehemals das offizielle Hafenamt von Kloster, steht mitten im Hafen von Kloster. .",ehemals,Non-MRW,Non-MRW
W_353,7,"Schillings Hafenamt: Das reetgedeckte Haus, ehemals das offizielle Hafenamt von Kloster, steht mitten im Hafen von Kloster. .",das,Non-MRW,Non-MRW
W_353,8,"Schillings Hafenamt: Das reetgedeckte Haus, ehemals das offizielle Hafenamt von Kloster, steht mitten im Hafen von Kloster. .",offizielle,Non-MRW,Non-MRW
W_353,9,"Schillings Hafenamt: Das reetgedeckte Haus, ehemals das offizielle Hafenamt von Kloster, steht mitten im Hafen von Kloster. .",Hafenamt,Non-MRW,Non-MRW
W_353,10,"Schillings Hafenamt: Das reetgedeckte Haus, ehemals das offizielle Hafenamt von Kloster, steht mitten im Hafen von Kloster. .",von,Non-MRW,Non-MRW
W_353,11,"Schillings Hafenamt: Das reetgedeckte Haus, ehemals das offizielle Hafenamt von Kloster, steht mitten im Hafen von Kloster. .",Kloster,Non-MRW,Non-MRW
W_353,12,"Schillings Hafenamt: Das reetgedeckte Haus, ehemals das offizielle Hafenamt von Kloster, steht mitten im Hafen von Kloster. .",steht,MRW,indirect
W_353,13,"Schillings Hafenamt: Das reetgedeckte Haus, ehemals das offizielle Hafenamt von Kloster, steht mitten im Hafen von Kloster. .",mitten,Non-MRW,Non-MRW
W_353,14,"Schillings Hafenamt: Das reetgedeckte Haus, ehemals das offizielle Hafenamt von Kloster, steht mitten im Hafen von Kloster. .",im,MRW,indirect
W_353,15,"Schillings Hafenamt: Das reetgedeckte Haus, ehemals das offizielle Hafenamt von Kloster, steht mitten im Hafen von Kloster. .",Hafen,Non-MRW,Non-MRW
W_353,16,"Schillings Hafenamt: Das reetgedeckte Haus, ehemals das offizielle Hafenamt von Kloster, steht mitten im Hafen von Kloster. .",von,Non-MRW,Non-MRW
W_353,17,"Schillings Hafenamt: Das reetgedeckte Haus, ehemals das offizielle Hafenamt von Kloster, steht mitten im Hafen von Kloster. .",Kloster,Non-MRW,Non-MRW
